kepid,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_facility
4242692,Kepler-1531,b,Kepler-1531 b,Transit,0,1,1.13854338,2.59E-6,-2.59E-6,0,,,,,,,,,,,,,,,,,,0.099,0.043,-0.016,0,,,,,0,1,0,1,19h00m35.18s,285.146577,+39d22m14.9s,39.370798,670.0,284.38,-114.87,0,679.41,5.71,-5.71,0,13.194,,0,Kepler-band,13.171,,0,6260.0,161.61,-182.91,0,1.16,0.2,-0.12,0,1.27,0.55,-0.21,0,2016-05-10,Kepler
5895158,Kepler-1532,b,Kepler-1532 b,Transit,0,1,1.09366356,2.16E-6,-2.16E-6,0,,,,,,,,,,,,,,,,,,0.12,0.016,-0.011,0,,,,,0,1,0,1,19h47m36.68s,296.902813,+41d11m53.5s,41.198191,824.0,109.1,-67.11,0,816.72,15.21,-15.21,0,14.815,,0,Kepler-band,14.803,,0,5559.0,129.54,-75.54,0,0.91,0.06,-0.06,0,0.88,0.11,-0.07,0,2016-05-10,Kepler
8636434,Kepler-1533,b,Kepler-1533 b,Transit,0,1,308.5471,0.002415,-0.002415,0,,,,,,,,,,,,,,,,,,0.309,0.133,-0.061,0,,,,,0,1,0,1,19h43m54.13s,295.975556,+44d42m48.4s,44.713445,852.0,355.97,-171.63,0,994.21,19.14,-19.14,0,13.215,,0,Kepler-band,13.168,,0,6431.0,243.97,-226.69,0,1.31,0.22,-0.15,0,1.51,0.65,-0.3,0,2016-05-10,Kepler
8030339,Kepler-1534,b,Kepler-1534 b,Transit,0,1,5.71668872,2.925E-5,-2.925E-5,0,,,,,,,,,,,,,,,,,,0.169,0.02,-0.013,0,,,,,0,1,0,1,19h29m34.89s,292.395391,+43d52m08.7s,43.869072,1107.0,122.19,-78.71,0,,,,,15.665,,0,Kepler-band,16.235,,0,5442.0,130.03,-110.47,0,0.9,0.05,-0.05,0,0.86,0.09,-0.06,0,2016-05-10,Kepler
3732035,Kepler-1535,b,Kepler-1535 b,Transit,0,1,138.9442,0.001214,-0.001214,0,,,,,,,,,,,,,,,,,,0.227,0.022,-0.017,0,,,,,0,1,0,1,19h06m27.29s,286.613698,+38d53m31.1s,38.891969,879.0,80.45,-64.46,0,921.5,14.88,-14.88,0,14.208,,0,Kepler-band,14.18,,0,6021.0,94.56,-92.04,0,1.08,0.04,-0.04,0,1.11,0.1,-0.08,0,2016-05-10,Kepler
9280239,Kepler-1536,b,Kepler-1536 b,Transit,0,1,364.758031,0.00582,-0.00582,0,,,,,,,,,,,,,,,,,,0.28,0.032,-0.047,0,,,,,0,1,0,1,19h26m20.44s,291.585187,+45d42m56.8s,45.71579,401.0,20.15,-25.27,0,391.56,4.72,-4.72,0,15.188,,0,Kepler-band,15.141,,0,4434.0,69.95,-76.77,0,0.71,0.04,-0.05,0,0.67,0.03,-0.04,0,2016-05-10,Kepler
8036287,Kepler-1537,b,Kepler-1537 b,Transit,0,1,1.4444538,2.33E-6,-2.33E-6,0,,,,,,,,,,,,,,,,,,0.105,0.005,-0.008,0,,,,,0,1,0,1,19h37m32.50s,294.385398,+43d49m31.7s,43.82547,503.0,30.79,-30.12,0,525.06,5.92,-5.92,0,14.536,,0,Kepler-band,14.546,,0,5079.0,106.9,-78.8,0,0.81,0.04,-0.05,0,0.77,0.04,-0.04,0,2016-05-10,Kepler
8934103,Kepler-1538,b,Kepler-1538 b,Transit,0,1,175.138819,0.002807,-0.002807,0,,,,,,,,,,,,,,,,,,0.252,0.062,-0.028,0,,,,,0,1,0,1,18h53m22.97s,283.345714,+45d16m28.0s,45.274456,1291.0,322.0,-121.25,0,1162.68,32.31,-32.31,0,15.245,,0,Kepler-band,15.228,,0,5837.0,68.83,-71.61,0,1.03,0.05,-0.06,0,1.03,0.26,-0.09,0,2016-05-10,Kepler
8282846,Kepler-1539,b,Kepler-1539 b,Transit,0,1,133.3036741,8.843E-4,-8.843E-4,0,,,,,,,,,,,,,,,,,,0.241,0.017,-0.013,0,,,,,0,1,0,1,18h56m52.66s,284.219433,+44d16m06.8s,44.268543,788.0,47.63,-45.67,0,764.52,16.85,-16.85,0,15.307,,0,Kepler-band,15.309,,0,5176.0,55.53,-57.95,0,0.84,0.04,-0.04,0,0.8,0.05,-0.04,0,2016-05-10,Kepler
5938970,Kepler-1540,b,Kepler-1540 b,Transit,0,1,125.4131177,4.189E-4,-4.189E-4,0,,,,,,,,,,,,,,,,,,0.222,0.017,-0.012,0,,,,,0,1,0,1,18h53m22.68s,283.344497,+41d12m06.3s,41.201741,262.0,12.12,-13.24,0,246.71,0.91,-0.91,0,14.073,,0,Kepler-band,14.083,,0,4540.0,69.37,-88.2,0,0.74,0.03,-0.04,0,0.69,0.03,-0.03,0,2016-05-10,Kepler
10714072,Kepler-1541,b,Kepler-1541 b,Transit,0,1,8.40691199,2.698E-5,-2.698E-5,0,,,,,,,,,,,,,,,,,,0.103,0.009,-0.007,0,,,,,0,1,0,1,18h55m08.88s,283.787004,+48d01m46.4s,48.029564,414.0,30.62,-25.13,0,421.77,2.58,-2.58,0,13.801,,0,Kepler-band,13.791,,0,5282.0,75.06,-78.58,0,0.86,0.04,-0.04,0,0.81,0.06,-0.04,0,2016-05-10,Kepler
7100673,Kepler-1542,b,Kepler-1542 b,Transit,0,4,3.95116882,1.633E-5,-1.633E-5,0,,,,,,,,,,,,,,,,,,0.068,0.01,-0.007,0,,,,,0,1,0,1,19h02m54.84s,285.728495,+42d39m16.3s,42.65453,336.0,45.17,-31.3,0,403.73,3.98,-3.98,0,12.639,,0,Kepler-band,12.588,,0,5564.0,63.25,-63.29,0,0.94,0.03,-0.03,0,0.99,0.13,-0.09,0,2016-05-10,Kepler
7100673,Kepler-1542,c,Kepler-1542 c,Transit,0,4,2.89223021,1.472E-5,-1.472E-5,0,,,,,,,,,,,,,,,,,,0.058,0.008,-0.005,0,,,,,0,1,0,1,19h02m54.84s,285.728495,+42d39m16.3s,42.65453,336.0,45.17,-31.3,0,403.73,3.98,-3.98,0,12.639,,0,Kepler-band,12.588,,0,5564.0,63.25,-63.29,0,0.94,0.03,-0.03,0,0.99,0.13,-0.09,0,2016-05-10,Kepler
7100673,Kepler-1542,d,Kepler-1542 d,Transit,0,4,5.99273738,2.26E-5,-2.26E-5,0,,,,,,,,,,,,,,,,,,0.078,0.011,-0.008,0,,,,,0,1,0,1,19h02m54.84s,285.728495,+42d39m16.3s,42.65453,336.0,45.17,-31.3,0,403.73,3.98,-3.98,0,12.639,,0,Kepler-band,12.588,,0,5564.0,63.25,-63.29,0,0.94,0.03,-0.03,0,0.99,0.13,-0.09,0,2016-05-10,Kepler
7100673,Kepler-1542,e,Kepler-1542 e,Transit,0,4,5.10115756,2.409E-5,-2.409E-5,0,,,,,,,,,,,,,,,,,,0.068,0.009,-0.007,0,,,,,0,1,0,1,19h02m54.84s,285.728495,+42d39m16.3s,42.65453,336.0,45.17,-31.3,0,403.73,3.98,-3.98,0,12.639,,0,Kepler-band,12.588,,0,5564.0,63.25,-63.29,0,0.94,0.03,-0.03,0,0.99,0.13,-0.09,0,2016-05-10,Kepler
10089911,Kepler-1543,b,Kepler-1543 b,Transit,0,1,6.96710269,3.285E-5,-3.285E-5,0,,,,,,,,,,,,,,,,,,0.242,0.108,-0.045,0,,,,,0,1,0,1,19h48m29.83s,297.124312,+47d02m13.3s,47.037025,1114.0,484.77,-206.54,0,946.81,14.56,-14.56,0,13.487,,0,Kepler-band,13.419,,0,6561.0,148.25,-171.68,0,1.39,0.23,-0.14,0,1.65,0.74,-0.3,0,2016-05-10,Kepler
11415243,Kepler-1544,b,Kepler-1544 b,Transit,0,1,168.811174,0.001271,-0.001271,0,,,,,,,,,,,,,,,,,,0.159,0.008,-0.006,0,,,,,0,1,0,1,19h49m08.40s,297.28499,+49d12m44.8s,49.212456,349.0,9.58,-10.02,0,338.36,1.68,-1.68,0,14.061,,0,Kepler-band,14.039,,0,4886.0,73.93,-56.64,0,0.81,0.02,-0.03,0,0.74,0.02,-0.02,0,2016-05-10,Kepler
10360722,Kepler-1545,b,Kepler-1545 b,Transit,0,1,163.692349,0.001383,-0.001383,0,,,,,,,,,,,,,,,,,,0.241,0.02,-0.016,0,,,,,0,1,0,1,19h55m35.70s,298.898763,+47d27m47.1s,47.463093,688.0,45.58,-43.69,0,745.39,13.35,-13.35,0,15.031,,0,Kepler-band,15.033,,0,5201.0,136.42,-84.36,0,0.84,0.04,-0.05,0,0.8,0.05,-0.05,0,2016-05-10,Kepler
6226908,Kepler-1546,b,Kepler-1546 b,Transit,0,1,19.5974971,1.407E-4,-1.407E-4,0,,,,,,,,,,,,,,,,,,0.279,0.052,-0.03,0,,,,,0,1,0,1,19h50m20.15s,297.583942,+41d32m28.4s,41.541227,994.0,200.5,-111.52,0,956.98,23.46,-23.46,0,15.412,,0,Kepler-band,15.368,,0,5623.0,325.49,-260.22,0,0.95,0.11,-0.07,0,0.93,0.17,-0.09,0,2016-05-10,Kepler
6755944,Kepler-1547,b,Kepler-1547 b,Transit,0,1,0.69297968,1.49E-6,-1.49E-6,0,,,,,,,,,,,,,,,,,,0.08,0.025,-0.011,0,,,,,0,1,0,1,18h55m03.38s,283.764074,+42d13m19.8s,42.222172,665.0,204.08,-83.13,0,688.09,6.17,-6.17,0,13.447,,0,Kepler-band,13.408,,0,6078.0,94.46,-139.23,0,1.12,0.1,-0.08,0,1.18,0.36,-0.14,0,2016-05-10,Kepler
9455677,Kepler-1548,b,Kepler-1548 b,Transit,0,1,124.828679,0.001524,-0.001524,0,,,,,,,,,,,,,,,,,,0.236,0.048,-0.019,0,,,,,0,1,0,1,19h09m53.10s,287.471233,+46d04m50.4s,46.080666,1150.0,228.49,-90.89,0,894.53,19.21,-19.21,0,15.259,,0,Kepler-band,15.245,,0,5706.0,63.43,-77.25,0,0.99,0.04,-0.05,0,0.97,0.19,-0.07,0,2016-05-10,Kepler
3937814,Kepler-1549,b,Kepler-1549 b,Transit,0,1,214.886545,0.003111,-0.003111,0,,,,,,,,,,,,,,,,,,0.229,0.02,-0.018,0,,,,,0,1,0,1,19h04m12.58s,286.052426,+39d05m45.8s,39.096053,792.0,68.31,-49.5,0,821.84,16.73,-16.73,0,15.188,,0,Kepler-band,15.152,,0,5324.0,103.58,-124.08,0,0.88,0.04,-0.05,0,0.84,0.07,-0.05,0,2016-05-10,Kepler
3103227,Kepler-1550,b,Kepler-1550 b,Transit,0,1,225.582809,0.003846,-0.003846,0,,,,,,,,,,,,,,,,,,0.269,0.063,-0.034,0,,,,,0,1,0,1,19h11m03.49s,287.76456,+38d17m40.9s,38.294704,1202.0,285.84,-154.28,0,1220.03,34.66,-34.66,0,14.9,,0,Kepler-band,14.884,,0,5991.0,161.09,-159.37,0,1.07,0.1,-0.08,0,1.11,0.26,-0.14,0,2016-05-10,Kepler
4850961,Kepler-1551,b,Kepler-1551 b,Transit,0,1,24.4973698,2.094E-4,-2.094E-4,0,,,,,,,,,,,,,,,,,,0.237,0.081,-0.037,0,,,,,0,1,0,1,19h43m08.52s,295.785514,+39d54m28.5s,39.907921,1560.0,538.34,-239.75,0,1525.93,57.13,-57.13,0,15.152,,0,Kepler-band,15.098,,0,6136.0,242.35,-164.67,0,1.14,0.17,-0.09,0,1.22,0.42,-0.18,0,2016-05-10,Kepler
3747817,Kepler-1552,b,Kepler-1552 b,Transit,0,1,184.771853,0.001546,-0.001546,0,,,,,,,,,,,,,,,,,,0.22,0.01,-0.009,0,,,,,1,1,0,1,19h26m42.44s,291.676831,+38d52m29.7s,38.874915,618.0,19.67,-19.66,0,786.31,13.64,-13.64,0,14.838,,0,Kepler-band,14.931,,0,5202.0,85.4,-75.4,0,0.85,0.03,-0.04,0,0.78,0.02,-0.02,0,2016-05-10,Kepler
3955817,Kepler-1553,b,Kepler-1553 b,Transit,0,1,4.24261881,2.781E-5,-2.781E-5,0,,,,,,,,,,,,,,,,,,0.103,0.009,-0.008,0,,,,,0,1,0,1,19h27m40.60s,291.919159,+39d01m20.2s,39.022273,719.0,54.8,-48.07,0,706.48,12.11,-12.11,0,14.955,,0,Kepler-band,14.991,,0,5288.0,98.79,-66.74,0,0.85,0.04,-0.05,0,0.81,0.06,-0.05,0,2016-05-10,Kepler
6349881,Kepler-1554,b,Kepler-1554 b,Transit,0,1,198.088774,0.002456,-0.002456,0,,,,,,,,,,,,,,,,,,0.259,0.021,-0.024,0,,,,,0,1,0,1,19h06m18.28s,286.576164,+41d44m29.3s,41.741473,982.0,81.12,-75.47,0,972.65,32.09,-32.09,0,15.717,,0,Kepler-band,15.715,,0,5297.0,102.5,-97.44,0,0.84,0.05,-0.06,0,0.81,0.06,-0.06,0,2016-05-10,Kepler
9272070,Kepler-1555,b,Kepler-1555 b,Transit,0,1,8.10501635,8.122E-5,-8.122E-5,0,,,,,,,,,,,,,,,,,,0.144,0.041,-0.015,0,,,,,0,1,0,1,19h10m32.51s,287.635473,+45d42m57.8s,45.716061,1382.0,390.99,-145.03,0,2140.93,128.0,-128.0,0,15.353,,0,Kepler-band,15.326,,0,5866.0,71.46,-82.62,0,1.04,0.06,-0.06,0,1.06,0.3,-0.1,0,2016-05-10,Kepler
5088400,Kepler-1556,b,Kepler-1556 b,Transit,0,1,8.82713457,4.025E-5,-4.025E-5,0,,,,,,,,,,,,,,,,,,0.175,0.036,-0.013,0,,,,,0,1,0,1,19h13m35.28s,288.397002,+40d12m47.5s,40.2132,1060.0,212.39,-81.53,0,970.46,26.2,-26.2,0,15.247,,0,Kepler-band,15.298,,0,5608.0,69.12,-91.9,0,0.97,0.05,-0.05,0,0.95,0.19,-0.07,0,2016-05-10,Kepler
9956082,Kepler-1557,b,Kepler-1557 b,Transit,0,1,3.74032496,2.165E-5,-2.165E-5,0,,,,,,,,,,,,,,,,,,0.136,0.045,-0.019,0,,,,,0,1,0,1,19h35m31.54s,293.881413,+46d50m20.0s,46.838879,1532.0,496.29,-217.9,0,1436.56,48.92,-48.92,0,15.331,,0,Kepler-band,15.299,,0,6099.0,112.0,-191.52,0,1.11,0.14,-0.1,0,1.17,0.38,-0.15,0,2016-05-10,Kepler
10000941,Kepler-1558,b,Kepler-1558 b,Transit,0,1,3.50470358,1.612E-5,-1.612E-5,0,,,,,,,,,,,,,,,,,,0.061,0.005,-0.004,0,,,,,0,1,0,1,19h07m16.65s,286.819367,+46d54m42.1s,46.911694,343.0,18.28,-17.2,0,328.83,1.55,-1.55,0,13.632,,0,Kepler-band,13.6,,0,5101.0,59.21,-59.69,0,0.83,0.04,-0.04,0,0.79,0.04,-0.04,0,2016-05-10,Kepler
6607644,Kepler-1559,b,Kepler-1559 b,Transit,0,1,0.97191543,3.79E-6,-3.79E-6,0,,,,,,,,,,,,,,,,,,0.064,0.006,-0.004,0,,,,,0,1,0,1,19h29m08.78s,292.28658,+42d04m20.8s,42.072456,580.0,45.85,-36.2,0,625.76,9.79,-9.79,0,14.5,,0,Kepler-band,14.488,,0,5316.0,98.57,-97.87,0,0.86,0.04,-0.05,0,0.82,0.06,-0.05,0,2016-05-10,Kepler
7610663,Kepler-1560,b,Kepler-1560 b,Transit,0,1,3.03195744,1.306E-5,-1.306E-5,0,,,,,,,,,,,,,,,,,,0.079,0.016,-0.008,0,,,,,0,1,0,1,19h31m08.31s,292.784608,+43d12m57.5s,43.215984,529.0,103.61,-55.05,0,509.87,4.32,-4.32,0,13.421,,0,Kepler-band,13.385,,0,5815.0,103.32,-136.29,0,1.02,0.06,-0.06,0,1.02,0.2,-0.1,0,2016-05-10,Kepler
7838675,Kepler-1561,b,Kepler-1561 b,Transit,0,1,1.00520701,5.1E-6,-5.1E-6,0,,,,,,,,,,,,,,,,,,0.097,0.023,-0.016,0,,,,,0,1,0,1,19h47m41.66s,296.923604,+43d33m59.3s,43.566467,993.0,241.47,-143.29,0,859.36,19.28,-19.28,0,14.658,,0,Kepler-band,14.648,,0,5957.0,196.63,-233.87,0,1.07,0.12,-0.09,0,1.11,0.27,-0.15,0,2016-05-10,Kepler
9897364,Kepler-1562,b,Kepler-1562 b,Transit,0,1,64.2737752,7.141E-4,-7.141E-4,0,,,,,,,,,,,,,,,,,,0.317,0.089,-0.037,0,,,,,0,1,0,1,19h37m49.37s,294.455709,+46d44m37.0s,46.743614,1315.0,367.19,-136.34,0,2190.84,106.99,-106.99,0,15.589,,0,Kepler-band,15.273,,0,5760.0,63.34,-73.97,0,1.02,0.06,-0.05,0,1.05,0.29,-0.11,0,2016-05-10,Kepler
12505503,Kepler-1563,b,Kepler-1563 b,Transit,0,1,3.43276598,2.976E-5,-2.976E-5,0,,,,,,,,,,,,,,,,,,0.067,0.011,-0.007,0,,,,,0,1,0,1,19h14m17.66s,288.573588,+51d28m21.9s,51.472755,547.0,85.44,-49.91,0,1697.74,831.34,-831.34,0,13.583,,0,Kepler-band,13.568,,0,5765.0,100.22,-106.69,0,1.0,0.05,-0.05,0,0.99,0.15,-0.08,0,2016-05-10,Kepler
9828127,Kepler-1564,b,Kepler-1564 b,Transit,0,1,18.0540381,1.919E-4,-1.919E-4,0,,,,,,,,,,,,,,,,,,0.131,0.017,-0.012,0,,,,,0,1,0,1,19h22m20.67s,290.586124,+46d38m33.7s,46.642689,872.0,109.15,-56.91,0,933.0,19.8,-19.8,0,15.004,,0,Kepler-band,14.953,,0,5528.0,77.11,-90.36,0,0.93,0.04,-0.05,0,0.9,0.11,-0.05,0,2016-05-10,Kepler
5644412,Kepler-1565,b,Kepler-1565 b,Transit,0,1,1.53818844,6.86E-6,-6.86E-6,0,,,,,,,,,,,,,,,,,,0.106,0.007,-0.011,0,,,,,0,1,0,1,19h51m48.71s,297.952967,+40d48m24.5s,40.806808,657.0,35.4,-60.31,0,641.29,11.71,-11.71,0,15.329,,0,Kepler-band,15.432,,0,4940.0,81.88,-52.6,0,0.76,0.04,-0.06,0,0.73,0.04,-0.06,0,2016-05-10,Kepler
5340878,Kepler-1566,b,Kepler-1566 b,Transit,0,1,0.53991524,1.35E-6,-1.35E-6,0,,,,,,,,,,,,,,,,,,0.07,0.007,-0.004,0,,,,,0,1,0,1,18h54m21.03s,283.587614,+40d34m29.7s,40.574927,511.0,37.54,-34.41,0,472.94,3.77,-3.77,0,14.311,,0,Kepler-band,14.312,,0,5254.0,97.81,-89.64,0,0.84,0.04,-0.05,0,0.81,0.06,-0.05,0,2016-05-10,Kepler
5084171,Kepler-1567,b,Kepler-1567 b,Transit,0,1,153.979578,0.001785,-0.001785,0,,,,,,,,,,,,,,,,,,0.244,0.036,-0.021,0,,,,,0,1,0,1,19h06m46.85s,286.6952,+40d17m30.5s,40.291819,1226.0,172.01,-109.09,0,1248.79,46.57,-46.57,0,15.672,,0,Kepler-band,15.632,,0,5655.0,149.03,-167.77,0,0.95,0.06,-0.06,0,0.93,0.13,-0.07,0,2016-05-10,Kepler
10593535,Kepler-1568,b,Kepler-1568 b,Transit,0,1,20.925392,2.521E-4,-2.521E-4,0,,,,,,,,,,,,,,,,,,0.116,0.019,-0.013,0,,,,,0,1,0,1,19h16m43.84s,289.182664,+47d52m24.2s,47.873383,883.0,134.46,-97.28,0,941.12,14.79,-14.79,0,13.966,,0,Kepler-band,13.945,,0,5956.0,69.05,-55.35,0,1.09,0.04,-0.04,0,1.19,0.18,-0.13,0,2016-05-10,Kepler
1724719,Kepler-1569,b,Kepler-1569 b,Transit,0,1,5.79180156,3.622E-5,-3.622E-5,0,,,,,,,,,,,,,,,,,,0.15,0.065,-0.028,0,,,,,0,1,0,1,19h28m49.13s,292.204706,+37d13m16.4s,37.22122,1050.0,446.47,-196.06,0,971.7,16.91,-16.91,0,13.96,,0,Kepler-band,13.932,,0,6319.0,179.66,-219.91,0,1.25,0.21,-0.13,0,1.4,0.61,-0.25,0,2016-05-10,Kepler
9366617,Kepler-1570,b,Kepler-1570 b,Transit,0,1,26.548955,3.047E-4,-3.047E-4,0,,,,,,,,,,,,,,,,,,0.095,0.017,-0.009,0,,,,,0,1,0,1,19h59m26.84s,299.861833,+45d49m38.5s,45.827354,463.0,86.81,-47.24,0,943.83,14.68,-14.68,0,13.961,,0,Kepler-band,13.97,,0,5550.0,289.64,-239.62,0,0.92,0.09,-0.07,0,0.89,0.15,-0.08,0,2016-05-10,Kepler
9183378,Kepler-1571,b,Kepler-1571 b,Transit,0,1,3.38555488,1.595E-5,-1.595E-5,0,,,,,,,,,,,,,,,,,,0.136,0.061,-0.03,0,,,,,0,1,0,1,20h03m44.50s,300.935406,+45d35m47.6s,45.596546,802.0,358.23,-184.82,0,688.64,8.03,-8.03,0,13.767,,0,Kepler-band,13.77,,0,6297.0,339.05,-313.54,0,1.23,0.25,-0.16,0,1.39,0.62,-0.3,0,2016-05-10,Kepler
9872831,Kepler-1572,b,Kepler-1572 b,Transit,0,1,5.49548621,2.92E-5,-2.92E-5,0,,,,,,,,,,,,,,,,,,0.084,0.017,-0.007,0,,,,,0,1,0,1,18h47m35.35s,281.897275,+46d43m21.5s,46.722633,600.0,118.26,-45.84,0,973.17,13.5,-13.5,0,13.95,,0,Kepler-band,13.718,,0,5618.0,62.91,-70.62,0,0.97,0.04,-0.04,0,0.95,0.19,-0.07,0,2016-05-10,Kepler
11509504,Kepler-1573,b,Kepler-1573 b,Transit,0,1,2.6157554,1.498E-5,-1.498E-5,0,,,,,,,,,,,,,,,,,,0.107,0.021,-0.01,0,,,,,0,1,0,1,19h31m57.20s,292.988348,+49d29m05.9s,49.48497,1180.0,214.48,-104.59,0,1518.6,60.02,-60.02,0,15.18,,0,Kepler-band,15.169,,0,5808.0,84.07,-98.49,0,1.01,0.05,-0.05,0,1.0,0.18,-0.08,0,2016-05-10,Kepler
11611275,Kepler-1574,b,Kepler-1574 b,Transit,0,1,6.9424334,6.006E-5,-6.006E-5,0,,,,,,,,,,,,,,,,,,0.115,0.025,-0.013,0,,,,,0,1,0,1,19h28m38.08s,292.158664,+49d38m15.9s,49.63776,1275.0,269.79,-126.68,0,1441.27,53.04,-53.04,0,15.158,,0,Kepler-band,15.094,,0,5892.0,85.09,-107.29,0,1.06,0.06,-0.06,0,1.08,0.23,-0.1,0,2016-05-10,Kepler
9285568,Kepler-1575,b,Kepler-1575 b,Transit,0,1,2.55314213,1.304E-5,-1.304E-5,0,,,,,,,,,,,,,,,,,,0.117,0.018,-0.012,0,,,,,0,1,0,1,19h34m58.38s,293.74325,+45d45m41.7s,45.761597,1170.0,174.83,-99.55,0,1292.46,43.07,-43.07,0,15.424,,0,Kepler-band,15.418,,0,5667.0,140.13,-92.37,0,0.95,0.06,-0.06,0,0.92,0.14,-0.07,0,2016-05-10,Kepler
5177859,Kepler-1576,b,Kepler-1576 b,Transit,0,1,6.98471973,5.94E-5,-5.94E-5,0,,,,,,,,,,,,,,,,,,0.093,0.026,-0.012,0,,,,,0,1,0,1,19h16m17.75s,289.073975,+40d21m57.7s,40.366015,539.0,141.12,-63.06,0,467.13,2.79,-2.79,0,13.382,,0,Kepler-band,13.335,,0,5876.0,104.99,-147.58,0,1.05,0.07,-0.07,0,1.06,0.28,-0.11,0,2016-05-10,Kepler
10407482,Kepler-1577,b,Kepler-1577 b,Transit,0,1,6.30560247,3.666E-5,-3.666E-5,0,,,,,,,,,,,,,,,,,,0.101,0.004,-0.01,0,,,,,0,1,0,1,19h31m49.27s,292.955275,+47d34m23.2s,47.573105,543.0,23.93,-26.31,0,517.56,6.69,-6.69,0,15.056,,0,Kepler-band,15.057,,0,4862.0,84.27,-75.08,0,0.78,0.04,-0.04,0,0.74,0.03,-0.03,0,2016-05-10,Kepler
10526887,Kepler-1578,b,Kepler-1578 b,Transit,0,1,1.45088691,6.95E-6,-6.95E-6,0,,,,,,,,,,,,,,,,,,0.093,0.01,-0.01,0,,,,,0,1,0,1,19h13m12.48s,288.302,+47d46m32.0s,47.775555,1016.0,102.56,-89.24,0,1096.87,40.92,-40.92,0,15.369,,0,Kepler-band,15.328,,0,5545.0,73.2,-74.33,0,0.9,0.05,-0.07,0,0.86,0.09,-0.07,0,2016-05-10,Kepler
7826620,Kepler-1579,b,Kepler-1579 b,Transit,0,1,0.84990789,2.93E-6,-2.93E-6,0,,,,,,,,,,,,,,,,,,0.075,0.005,-0.004,0,,,,,0,1,0,1,19h33m09.12s,293.288009,+43d30m54.0s,43.514988,466.0,18.25,-20.59,0,370.61,49.7,-49.7,0,15.22,,0,Kepler-band,15.248,,0,4584.0,61.63,-74.2,0,0.75,0.03,-0.04,0,0.7,0.02,-0.03,0,2016-05-10,Kepler
6026924,Kepler-1580,b,Kepler-1580 b,Transit,0,1,56.6449279,8.525E-4,-8.525E-4,0,,,,,,,,,,,,,,,,,,0.188,0.027,-0.028,0,,,,,0,1,0,1,19h03m52.49s,285.968722,+41d21m48.8s,41.363559,872.0,119.42,-124.35,0,1031.5,25.64,-25.64,0,12.561,,0,Kepler-band,12.576,,0,6228.0,75.22,-81.47,0,1.47,0.11,-0.11,0,2.15,0.3,-0.3,0,2016-05-10,Kepler
4548011,Kepler-1581,b,Kepler-1581 b,Transit,0,1,6.28385491,4.246E-5,-4.246E-5,0,,,,,,,,,,,,,,,,,,0.071,0.012,-0.008,0,,,,,0,1,0,1,19h09m29.10s,287.371261,+39d36m12.9s,39.603581,443.0,74.96,-50.32,0,500.23,5.87,-5.87,0,12.4,,0,Kepler-band,12.353,,0,6022.0,81.89,-66.79,0,1.12,0.06,-0.04,0,1.23,0.2,-0.14,0,2016-05-10,Kepler
5868793,Kepler-1582,b,Kepler-1582 b,Transit,0,1,4.83817712,8.84E-5,-8.84E-5,0,,,,,,,,,,,,,,,,,,0.133,0.015,-0.012,0,,,,,0,1,0,1,19h17m30.40s,289.37665,+41d09m31.0s,41.158613,112.0,10.54,-10.64,0,79.07,0.44,-0.44,0,17.058,,0,Kepler-band,16.414,,0,3208.0,24.62,-23.86,0,0.28,0.03,-0.03,0,0.3,0.02,-0.03,0,2016-05-10,Kepler
10063208,Kepler-1583,b,Kepler-1583 b,Transit,0,1,9.32807355,8.851E-5,-8.851E-5,0,,,,,,,,,,,,,,,,,,0.054,0.008,-0.004,0,,,,,0,1,0,1,19h05m32.86s,286.386934,+47d00m59.9s,47.016628,357.0,48.11,-27.03,0,408.69,2.95,-2.95,0,12.897,,0,Kepler-band,12.841,,0,5645.0,83.87,-81.55,0,0.94,0.05,-0.06,0,0.91,0.12,-0.07,0,2016-05-10,Kepler
